id,eclass,CO2,CO,HC,NOx,PMx,fuel,electricity,noise,route,type,waiting,lane,pos,speed,angle,x,y
12,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,55.76,!12,DEFAULT_VEHTYPE,0,771321486#2_0,10.31,8.75,138.24,3129.55,3308.85
13,HBEFA3/PC_G_EU4,2150.92,6.64,0.08,0.67,0.01,686.06,0,62.88,!13,DEFAULT_VEHTYPE,0,-28518556#1_0,51.07,11.55,221.8,4218.24,2766.14
15,HBEFA3/PC_G_EU4,4784.1,111.36,0.62,2.05,0.09,1525.92,0,65.61,!15,DEFAULT_VEHTYPE,0,700148834#3_0,21.13,6.55,36.76,3208.79,2273.98
18,HBEFA3/PC_G_EU4,3640.67,148.8,0.76,1.62,0.08,1161.25,0,66.47,!18,DEFAULT_VEHTYPE,0,:6588365182_1_0,0.05,2.2,228.05,3601.43,3262.88
19,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!19,DEFAULT_VEHTYPE,0,701296898#1_0,5.1,0,158.81,2717.33,2118.55
2,HBEFA3/PC_G_EU4,6528.02,112.03,0.67,2.78,0.13,2082.13,0,67.9,!2,DEFAULT_VEHTYPE,0,4987249#61_0,4.82,9.8,44.45,3798.48,3007.79
3,HBEFA3/PC_G_EU4,1969.96,0,0,0.53,0,628.34,0,64.34,!3,DEFAULT_VEHTYPE,0,28496650#3_0,125.17,13.9,110.87,3571.04,3268.2
4,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.62,!4,DEFAULT_VEHTYPE,0,-24926458#4_0,35.36,13.2,131.92,4288.88,2778.89
5,HBEFA3/PC_G_EU4,2787.82,28.24,0.19,1,0.03,889.2,0,62.88,!5,DEFAULT_VEHTYPE,0,-700632938#2_0,133.4,10.54,227.73,3083.79,2901.93
7,HBEFA3/PC_G_EU4,10622.86,148.71,0.94,4.53,0.23,3388.15,0,71.88,!7,DEFAULT_VEHTYPE,0,24667122#55_1,8.8,17.3,233.46,3442.72,2728.83
9,HBEFA3/PC_G_EU4,13155.73,195.14,1.21,5.66,0.29,4196.01,0,73.87,!9,DEFAULT_VEHTYPE,0,:7872679922_0_0,4.79,20.07,62.26,3808.33,2222.58
0,HBEFA3/PC_G_EU4,5064.84,51.85,0.37,1.64,0.1,1615.46,0,73.2,!0,DEFAULT_VEHTYPE,0,4987249#23_0,7.04,28.7,53.4,3248.57,2557.8
1,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,58.74,!1,DEFAULT_VEHTYPE,0,-771326027#0_0,16.98,10.26,138.67,2808.46,2838.5
12,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,46.8,!12,DEFAULT_VEHTYPE,0,771321486#2_0,14.56,4.25,138.24,3132.38,3305.68
13,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,60.94,!13,DEFAULT_VEHTYPE,0,-28518556#1_0,62,10.93,221.8,4210.95,2757.99
15,HBEFA3/PC_G_EU4,5810.09,112.68,0.65,2.48,0.11,1853.15,0,67.12,!15,DEFAULT_VEHTYPE,0,700148834#3_0,29.4,8.28,36.76,3213.75,2280.61
18,HBEFA3/PC_G_EU4,5264.7,145.17,0.79,2.32,0.11,1679.21,0,68.85,!18,DEFAULT_VEHTYPE,0,:6588365182_4_0,0.3,4.71,208.04,3599.4,3258.88
19,HBEFA3/PC_G_EU4,3495.92,148.09,0.76,1.56,0.08,1115.08,0,65.79,!19,DEFAULT_VEHTYPE,0,701296898#1_0,7.16,2.06,157.75,2718.16,2116.67
2,HBEFA3/PC_G_EU4,8190.86,129.28,0.79,3.52,0.17,2612.48,0,69.82,!2,DEFAULT_VEHTYPE,0,:7872626544_0_0,2.54,11.76,44.6,3806.74,3016.16
20,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!20,DEFAULT_VEHTYPE,0,645341343#4_0,5.1,0,351.4,3159.42,3426.51
3,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,56.25,!3,DEFAULT_VEHTYPE,0,28496650#3_0,134.56,9.4,110.87,3579.82,3264.85
4,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,62.69,!4,DEFAULT_VEHTYPE,0,-24926458#4_0,48.08,12.72,131.92,4298.34,2770.39
5,HBEFA3/PC_G_EU4,3361.69,36.36,0.24,1.26,0.04,1072.23,0,63.74,!5,DEFAULT_VEHTYPE,0,-700632938#2_0,144.37,10.97,227.73,3075.68,2894.55
7,HBEFA3/PC_G_EU4,13274.71,198.49,1.23,5.73,0.3,4233.96,0,73.94,!7,DEFAULT_VEHTYPE,0,24667122#56_1,7.27,19.33,233.45,3427.19,2717.32
9,HBEFA3/PC_G_EU4,10694.73,144,0.92,4.47,0.23,3411.08,0,72.51,!9,DEFAULT_VEHTYPE,0,:7872679924_0_0,4.87,21.37,66.18,3827.63,2231.73
0,HBEFA3/PC_G_EU4,6376.94,79.69,0.53,2.26,0.14,2033.95,0,73.53,!0,DEFAULT_VEHTYPE,0,4987249#24_0,16,28.83,53.38,3271.71,2574.99
1,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.15,!1,DEFAULT_VEHTYPE,0,-771326027#0_0,24.49,7.51,138.67,2813.42,2832.87
12,HBEFA3/PC_G_EU4,6346.02,141.93,0.8,2.78,0.13,2024.09,0,69.39,!12,DEFAULT_VEHTYPE,0,:6603274472_3_0,6.34,6.68,138.23,3136.83,3300.7
13,HBEFA3/PC_G_EU4,5052.01,63.93,0.41,2.04,0.09,1611.35,0,65.96,!13,DEFAULT_VEHTYPE,0,:7201338994_1_0,11.23,11.85,221.76,4203.06,2749.15
15,HBEFA3/PC_G_EU4,6657.96,112.68,0.67,2.84,0.13,2123.57,0,68.06,!15,DEFAULT_VEHTYPE,0,700148834#3_0,39.42,10.02,36.76,3219.74,2288.63
18,HBEFA3/PC_G_EU4,3134.22,91.93,0.49,1.3,0.05,999.7,0,61.4,!18,DEFAULT_VEHTYPE,0,28496650#5_0,0.99,5.41,124.81,3603.61,3255.76
19,HBEFA3/PC_G_EU4,3775.92,129.46,0.68,1.65,0.08,1204.38,0,64.42,!19,DEFAULT_VEHTYPE,0,701296898#1_0,10.81,3.65,155.68,2719.68,2113.34
2,HBEFA3/PC_G_EU4,8627.65,125.57,0.78,3.68,0.18,2751.79,0,70.07,!2,DEFAULT_VEHTYPE,0,:7201338982_3_0,11.07,13.55,44.46,3816.24,3025.83
20,HBEFA3/PC_G_EU4,3396.81,147.72,0.75,1.51,0.08,1083.47,0,65.29,!20,DEFAULT_VEHTYPE,0,646964293#0_0,0.67,1.95,332.26,3158.2,3428.03
21,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!21,DEFAULT_VEHTYPE,0,-700840147#2_0,0.2,0,126.1,4394.18,3172.21
3,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,52.06,!3,DEFAULT_VEHTYPE,0,28496650#3_0,140.9,6.34,110.87,3585.74,3262.59
4,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,55.4,!4,DEFAULT_VEHTYPE,0,-24926458#4_0,56.82,8.74,131.92,4304.85,2764.55
5,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.29,!5,DEFAULT_VEHTYPE,0,-700632938#2_0,154.98,10.62,227.73,3067.82,2887.41
7,HBEFA3/PC_G_EU4,14122.06,214.55,1.32,6.09,0.32,4504.22,0,74.56,!7,DEFAULT_VEHTYPE,0,24667122#57_1,7.99,21.26,233.41,3410.11,2704.65
9,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,64.94,!9,DEFAULT_VEHTYPE,0,:7872679926_0_0,4.09,17.97,69.75,3844.34,2238.34
0,HBEFA3/PC_G_EU4,2097.4,0,0.01,0.25,0.02,669,0,72.54,!0,DEFAULT_VEHTYPE,0,4987249#25_0,20.53,28.4,53.39,3294.5,2591.92
1,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,53.59,!1,DEFAULT_VEHTYPE,0,:344537834_3_0,2.59,5.86,143.48,2816.95,2828.23
12,HBEFA3/PC_G_EU4,8031.35,149.17,0.87,3.51,0.17,2561.61,0,70.75,!12,DEFAULT_VEHTYPE,0,771321486#3_0,1.07,9.17,138.23,3142.94,3293.86
13,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,58.78,!13,DEFAULT_VEHTYPE,0,-28518556#0_0,7.13,10.29,221.82,4196.2,2741.48
15,HBEFA3/PC_G_EU4,9424.96,150.79,0.91,4.09,0.2,3006.09,0,71.27,!15,DEFAULT_VEHTYPE,0,700148834#3_0,51.69,12.27,36.76,3227.09,2298.46
18,HBEFA3/PC_G_EU4,5704.94,121.41,0.69,2.46,0.11,1819.62,0,67.37,!18,DEFAULT_VEHTYPE,0,:6067202717_1_0,3.52,7.3,111.3,3610.41,3253.1
19,HBEFA3/PC_G_EU4,4822.51,125.25,0.68,2.09,0.1,1538.17,0,66.39,!19,DEFAULT_VEHTYPE,0,701296898#1_0,16.33,5.52,152.08,2722.25,2108.47
2,HBEFA3/PC_G_EU4,13265.51,207.58,1.27,5.81,0.3,4231.02,0,74.36,!2,DEFAULT_VEHTYPE,0,4987249#64_0,7.42,16.1,45.22,3827.59,3037.22
20,HBEFA3/PC_G_EU4,5105.01,145.4,0.78,2.25,0.11,1628.28,0,68.71,!20,DEFAULT_VEHTYPE,0,646964293#0_0,5.13,4.45,321.82,3155.45,3431.53
21,HBEFA3/PC_G_EU4,4005.83,151.29,0.78,1.79,0.09,1277.71,0,68.01,!21,DEFAULT_VEHTYPE,0,:7201338945_6_0,2.52,2.52,135.37,4395.6,3170.2
3,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,39.71,!3,DEFAULT_VEHTYPE,0,28496650#3_0,142.73,1.84,110.87,3587.46,3261.94
4,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,46.77,!4,DEFAULT_VEHTYPE,0,-24926458#4_0,61.06,4.24,131.92,4308,2761.72
5,HBEFA3/PC_G_EU4,3941.09,46.11,0.3,1.53,0.06,1257.03,0,64.51,!5,DEFAULT_VEHTYPE,0,-700632938#2_0,166.21,11.23,227.73,3059.52,2879.86
7,HBEFA3/PC_G_EU4,16800.73,271.77,1.65,7.3,0.39,5358.57,0,76.3,!7,DEFAULT_VEHTYPE,0,24667122#58_1,11.34,23.38,233.45,3391.33,2690.73
9,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.22,!9,DEFAULT_VEHTYPE,0,700148837#18_0,12.74,13.71,69.82,3857.26,2242.95
0,HBEFA3/PC_G_EU4,3856.27,24.02,0.21,1.08,0.07,1229.99,0,72.75,!0,DEFAULT_VEHTYPE,0,4987249#26_0,13.06,28.21,53.39,3317.15,2608.75
1,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.8,!1,DEFAULT_VEHTYPE,0,:344537834_3_0,7.51,4.93,190.76,2816.05,2823.66
12,HBEFA3/PC_G_EU4,9080.28,149.86,0.9,3.95,0.19,2896.16,0,71.12,!12,DEFAULT_VEHTYPE,0,771321486#3_0,12.55,11.48,138.21,3150.59,3285.3
13,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,52.2,!13,DEFAULT_VEHTYPE,0,-28518556#0_0,13.77,6.64,221.82,4191.77,2736.53
15,HBEFA3/PC_G_EU4,10397.45,156.88,0.97,4.49,0.22,3316.26,0,71.85,!15,DEFAULT_VEHTYPE,0,700148834#3_0,66.1,14.41,36.76,3235.71,2310
18,HBEFA3/PC_G_EU4,7654.06,137.77,0.81,3.32,0.16,2441.28,0,69.86,!18,DEFAULT_VEHTYPE,0,28496650#6_0,4.54,9.54,111.5,3619.3,3249.62
19,HBEFA3/PC_G_EU4,7399.87,147.91,0.85,3.24,0.16,2360.21,0,70.43,!19,DEFAULT_VEHTYPE,0,701296898#1_0,24.38,8.05,146.73,2726.52,2101.65
2,HBEFA3/PC_G_EU4,12921.7,193.43,1.2,5.59,0.29,4121.36,0,73.71,!2,DEFAULT_VEHTYPE,0,4987249#65_0,5.82,18.22,44.92,3840.5,3050.09
20,HBEFA3/PC_G_EU4,4115.73,107.4,0.58,1.75,0.08,1312.75,0,64.18,!20,DEFAULT_VEHTYPE,0,646964293#0_0,10.9,5.77,321.82,3151.88,3436.07
21,HBEFA3/PC_G_EU4,4175.36,128.69,0.68,1.82,0.09,1331.77,0,65.4,!21,DEFAULT_VEHTYPE,0,:7201338945_6_0,6.8,4.28,192.16,4394.42,3166.31
23,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!23,DEFAULT_VEHTYPE,0,-30037868#2_0,5.1,0,12.46,2414.94,2304.54
3,HBEFA3/PC_G_EU4,3492.23,129.51,0.67,1.52,0.07,1113.9,0,63.49,!3,DEFAULT_VEHTYPE,0,:7203483758_1_0,2.47,3.26,111.09,3590.49,3260.76
4,HBEFA3/PC_G_EU4,4516.96,115.13,0.63,1.94,0.09,1440.72,0,65.29,!4,DEFAULT_VEHTYPE,0,:6579766780_7_0,5.53,5.81,131.93,4312.32,2757.84
5,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.24,!5,DEFAULT_VEHTYPE,0,-700632938#2_0,177,10.79,227.73,3051.53,2872.6
7,HBEFA3/PC_G_EU4,17524.96,292.03,1.77,7.6,0.42,5589.57,0,76.8,!7,DEFAULT_VEHTYPE,0,:7872495006_0_1,2.58,25.37,233.46,3370.94,2675.61
9,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,55.99,!9,DEFAULT_VEHTYPE,0,700148837#18_0,21.96,9.21,65.75,3865.71,2246.61
0,HBEFA3/PC_G_EU4,15057.88,262.53,1.57,6.34,0.37,4802.72,0,76.34,!0,DEFAULT_VEHTYPE,0,4987249#28_0,1.21,29.44,53.32,3340.78,2626.32
1,HBEFA3/PC_G_EU4,2169.72,78.52,0.41,0.86,0.03,692.08,0,58.28,!1,DEFAULT_VEHTYPE,0,828126964#16_0,3.5,4.92,225.38,2812.55,2820.21
12,HBEFA3/PC_G_EU4,4225.57,44.9,0.3,1.64,0.06,1347.76,0,65.16,!12,DEFAULT_VEHTYPE,0,771321486#3_0,24.67,12.12,138.21,3158.66,3276.26
13,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,57.39,!13,DEFAULT_VEHTYPE,0,:7201338990_9_0,2,6.17,198.17,4189.49,2731.1
15,HBEFA3/PC_G_EU4,10802.52,155.91,0.97,4.64,0.23,3445.46,0,72.03,!15,DEFAULT_VEHTYPE,0,:7208831517_3_0,9.09,16.33,33.86,3245.24,2323.26
18,HBEFA3/PC_G_EU4,6540.42,101.02,0.62,2.76,0.13,2086.08,0,67.73,!18,DEFAULT_VEHTYPE,0,28496650#6_0,15.6,11.06,115.38,3629.38,3245.1
19,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.04,!19,DEFAULT_VEHTYPE,0,701296898#1_0,30.71,6.34,142.43,2730.36,2096.61
2,HBEFA3/PC_G_EU4,11564.81,162.61,1.02,4.91,0.25,3688.59,0,72.77,!2,DEFAULT_VEHTYPE,0,:7201338914_3_0,0.27,19.84,45.03,3854.51,3064.13
20,HBEFA3/PC_G_EU4,6457.95,130.21,0.75,2.8,0.13,2059.79,0,68.61,!20,DEFAULT_VEHTYPE,0,646964293#0_0,18.79,7.89,321.82,3147.01,3442.27
21,HBEFA3/PC_G_EU4,3318.12,99.22,0.53,1.39,0.06,1058.36,0,61.95,!21,DEFAULT_VEHTYPE,0,24926567_0,4.01,5.14,221.36,4391.04,3162.44
23,HBEFA3/PC_G_EU4,3068.59,147.53,0.74,1.37,0.07,978.78,0,63.35,!23,DEFAULT_VEHTYPE,0,-30037868#2_0,6.65,1.55,12.46,2415.27,2306.05
24,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!24,DEFAULT_VEHTYPE,0,4987249#13_0,5.1,0,52,3106.83,2448.47
3,HBEFA3/PC_G_EU4,4526.53,125.35,0.68,1.96,0.09,1443.77,0,65.88,!3,DEFAULT_VEHTYPE,0,:6588365182_3_0,1.9,5.05,110.95,3595.21,3258.96
4,HBEFA3/PC_G_EU4,7371.84,144.98,0.84,3.22,0.15,2351.27,0,70.19,!4,DEFAULT_VEHTYPE,0,-24926458#3_0,2.58,8.26,131.92,4318.47,2752.32
5,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,60.88,!5,DEFAULT_VEHTYPE,0,-700632938#2_0,187.36,10.36,227.73,3043.87,2865.63
7,HBEFA3/PC_G_EU4,23909.85,435.34,2.58,10.55,0.59,7626.02,0,80.25,!7,DEFAULT_VEHTYPE,0,24667122#61_1,7.69,27.95,233.46,3348.49,2658.97
9,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,48.41,!9,DEFAULT_VEHTYPE,0,700148837#18_0,26.85,4.89,63.74,3870.1,2248.77
0,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,71.84,!0,DEFAULT_VEHTYPE,0,4987249#29_0,9.67,28.28,53.39,3363.49,2643.19
1,HBEFA3/PC_G_EU4,4624.6,109.67,0.61,1.97,0.09,1475.05,0,65.27,!1,DEFAULT_VEHTYPE,0,828126964#16_0,9.92,6.42,227.83,2807.79,2815.9
12,HBEFA3/PC_G_EU4,4246.49,40.93,0.29,1.63,0.06,1354.43,0,65.43,!12,DEFAULT_VEHTYPE,0,:6600507977_2_0,8.63,12.72,138.23,3167.14,3266.78
13,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,54.29,!13,DEFAULT_VEHTYPE,0,:7201338990_9_0,7.06,5.06,149.22,4192.01,2726.81
15,HBEFA3/PC_G_EU4,9144.14,117.01,0.75,3.82,0.19,2916.52,0,70.79,!15,DEFAULT_VEHTYPE,0,24801830#0_0,3.4,17.71,30.19,3254.53,2338.16
18,HBEFA3/PC_G_EU4,9288.89,142.05,0.87,4,0.19,2962.69,0,70.88,!18,DEFAULT_VEHTYPE,0,28496650#6_0,28.71,13.11,119.14,3640.98,3238.99
19,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,48.78,!19,DEFAULT_VEHTYPE,0,:6600550496_3_0,0.24,3.84,140.62,2732.78,2093.64
2,HBEFA3/PC_G_EU4,10938.28,149,0.95,4.59,0.24,3488.76,0,72.61,!2,DEFAULT_VEHTYPE,0,:7203492157_1_0,8.8,21.21,46.67,3869.75,3078.82
20,HBEFA3/PC_G_EU4,6638.77,115.39,0.68,2.84,0.13,2117.45,0,68.11,!20,DEFAULT_VEHTYPE,0,646964293#0_0,28.48,9.69,321.82,3141.02,3449.89
21,HBEFA3/PC_G_EU4,6328.78,133.68,0.76,2.75,0.13,2018.59,0,68.73,!21,DEFAULT_VEHTYPE,0,24926567_0,11.37,7.35,222.56,4386.07,3157.03
23,HBEFA3/PC_G_EU4,4912.04,146.75,0.78,2.17,0.11,1566.73,0,68.67,!23,DEFAULT_VEHTYPE,0,-30037868#2_0,10.73,4.08,12.46,2416.15,2310.03
24,HBEFA3/PC_G_EU4,3855.94,150.17,0.77,1.72,0.09,1229.9,0,67.41,!24,DEFAULT_VEHTYPE,0,4987249#13_0,7.5,2.4,52,3108.72,2449.95
3,HBEFA3/PC_G_EU4,7048.91,146.09,0.83,3.09,0.15,2248.27,0,70.13,!3,DEFAULT_VEHTYPE,0,:6588365182_3_0,9.46,7.56,110.76,3602.28,3256.28
4,HBEFA3/PC_G_EU4,8166.17,139.55,0.83,3.54,0.17,2604.61,0,70.22,!4,DEFAULT_VEHTYPE,0,-24926458#3_0,13.06,10.48,131.91,4326.27,2745.32
5,HBEFA3/PC_G_EU4,2579.62,24.13,0.17,0.9,0.02,822.8,0,62.64,!5,DEFAULT_VEHTYPE,0,-700632938#2_0,197.88,10.52,227.73,3036.08,2858.56
7,HBEFA3/PC_G_EU4,4881.41,43.39,0.32,1.58,0.09,1556.95,0,72.82,!7,DEFAULT_VEHTYPE,0,:7872494994_0_1,0.12,27.91,233.48,3326.07,2642.36
9,HBEFA3/PC_G_EU4,2078.31,146.12,0.71,0.93,0.05,662.94,0,36.58,!9,DEFAULT_VEHTYPE,0,700148837#18_0,27.27,0.42,63.52,3870.47,2248.97
0,HBEFA3/PC_G_EU4,11693.53,190.93,1.16,4.76,0.28,3729.66,0,75.08,!0,DEFAULT_VEHTYPE,0,4987249#31_0,0.1,29.1,53.36,3386.85,2660.54
1,HBEFA3/PC_G_EU4,7810.12,147.42,0.86,3.41,0.16,2491.05,0,70.55,!1,DEFAULT_VEHTYPE,0,828126964#16_0,18.81,8.89,227.83,2801.2,2809.93
12,HBEFA3/PC_G_EU4,2048.82,0,0.03,0.6,0.01,653.5,0,63.56,!12,DEFAULT_VEHTYPE,0,771321486#4_0,11.89,12.66,138.23,3175.57,3257.33
13,HBEFA3/PC_G_EU4,3717.81,95.45,0.52,1.56,0.07,1185.83,0,63.03,!13,DEFAULT_VEHTYPE,0,24926469#3_0,3.9,6.06,133.05,4196.38,2722.62
15,HBEFA3/PC_G_EU4,12889.84,190.15,1.18,5.54,0.29,4111.2,0,73.67,!15,DEFAULT_VEHTYPE,0,24801830#0_0,23.02,19.62,30.75,3264.37,2355.14
18,HBEFA3/PC_G_EU4,4094.59,31.84,0.24,1.54,0.06,1305.99,0,65.69,!18,DEFAULT_VEHTYPE,0,:7203491607_0_0,5.94,13.61,123.17,3652.54,3231.8
19,HBEFA3/PC_G_EU4,2378.85,96,0.49,0.98,0.04,758.78,0,58.33,!19,DEFAULT_VEHTYPE,0,:7154077455_2_1,0.43,3.98,144,2734.64,2091.06
2,HBEFA3/PC_G_EU4,15200.79,238.34,1.46,6.55,0.35,4848.28,0,75.34,!2,DEFAULT_VEHTYPE,0,4987249#69_0,9.69,23.1,48.27,3886.74,3094.4
20,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,51.66,!20,DEFAULT_VEHTYPE,0,646964293#0_0,34.74,6.26,321.82,3137.15,3454.81
21,HBEFA3/PC_G_EU4,7042.04,126.74,0.75,3.04,0.14,2246.08,0,68.9,!21,DEFAULT_VEHTYPE,0,24926567_0,20.74,9.37,222.56,4379.73,3150.13
23,HBEFA3/PC_G_EU4,4530.35,116.98,0.64,1.95,0.09,1444.99,0,65.4,!23,DEFAULT_VEHTYPE,0,-30037868#2_0,16.42,5.69,12.46,2417.38,2315.59
24,HBEFA3/PC_G_EU4,4985.74,139.73,0.75,2.19,0.1,1590.24,0,67.89,!24,DEFAULT_VEHTYPE,0,4987249#13_0,12.18,4.69,52,3112.41,2452.83
26,HBEFA3/PC_G_EU4,2624.72,164.78,0.81,1.2,0.07,837.22,0,55.94,!26,DEFAULT_VEHTYPE,0,-703364305#1_0,0.18,0,310.21,2623.61,2874.11
3,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,48.92,!3,DEFAULT_VEHTYPE,0,28496650#5_0,4.1,4.54,111.29,3606.51,3254.62
4,HBEFA3/PC_G_EU4,6410.53,91.99,0.57,2.68,0.12,2044.65,0,67.56,!4,DEFAULT_VEHTYPE,0,-24926458#3_0,24.9,11.84,131.91,4335.08,2737.41
5,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,58.75,!5,DEFAULT_VEHTYPE,0,-700632938#2_0,207.35,9.47,227.73,3029.08,2852.19
7,HBEFA3/PC_G_EU4,13712.73,231.87,1.4,5.72,0.33,4373.68,0,75.74,!7,DEFAULT_VEHTYPE,0,24667122#64_1,4.87,29,233.45,3302.77,2625.08
9,HBEFA3/PC_G_EU4,2611.21,163.43,0.81,1.2,0.07,832.91,0,54.36,!9,DEFAULT_VEHTYPE,1,700148837#18_0,27.33,0.06,63.49,3870.52,2249
0,HBEFA3/PC_G_EU4,5034.17,53.43,0.37,1.62,0.1,1605.68,0,73.34,!0,DEFAULT_VEHTYPE,0,4987249#32_0,8.84,29.04,53.4,3410.16,2677.86
1,HBEFA3/PC_G_EU4,7269.04,118.88,0.71,3.11,0.15,2318.47,0,68.8,!1,DEFAULT_VEHTYPE,0,:8010992496_0_1,6.48,10.73,227.8,2795.4,2800.36
12,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,61.06,!12,DEFAULT_VEHTYPE,0,771321486#4_0,23.62,11.73,138.23,3183.39,3248.58
13,HBEFA3/PC_G_EU4,4854.95,101.85,0.58,2.05,0.09,1548.52,0,65.44,!13,DEFAULT_VEHTYPE,0,24926469#3_0,11.38,7.48,131.91,4201.95,2717.63
15,HBEFA3/PC_G_EU4,12182.64,174.62,1.09,5.17,0.27,3885.64,0,73.34,!15,DEFAULT_VEHTYPE,0,:269459926_3_0,5.52,21.21,33.35,3275.64,2373.11
18,HBEFA3/PC_G_EU4,3594.19,19.42,0.17,1.29,0.04,1146.39,0,65.47,!18,DEFAULT_VEHTYPE,0,28496650#7_0,12.23,13.96,127.57,3663.84,3223.62
19,HBEFA3/PC_G_EU4,4116.37,112.5,0.61,1.76,0.08,1312.95,0,64.35,!19,DEFAULT_VEHTYPE,0,:7154077455_2_1,5.81,5.38,44.33,2738.43,2094.94
2,HBEFA3/PC_G_EU4,18855.51,319.17,1.92,8.23,0.45,6013.94,0,77.53,!2,DEFAULT_VEHTYPE,0,:7872626554_0_0,2.25,25.3,47.35,3905.47,3111.44
20,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,49.63,!20,DEFAULT_VEHTYPE,0,:6597068754_10_0,1.27,4,294.38,3133.94,3455.75
21,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,57.29,!21,DEFAULT_VEHTYPE,0,24926567_0,28.95,8.21,222.56,4374.17,3144.08
23,HBEFA3/PC_G_EU4,5798.83,120.29,0.69,2.5,0.12,1849.56,0,67.42,!23,DEFAULT_VEHTYPE,0,-30037868#2_0,23.98,7.57,12.46,2419.01,2322.98
24,HBEFA3/PC_G_EU4,6577.53,141.67,0.8,2.88,0.14,2097.93,0,69.51,!24,DEFAULT_VEHTYPE,0,4987249#14_0,0.94,7.1,51.9,3118.01,2457.22
26,HBEFA3/PC_G_EU4,3306.86,147.49,0.75,1.48,0.07,1054.78,0,64.81,!26,DEFAULT_VEHTYPE,0,:6517459791_10_0,0.41,1.85,295.59,2621.8,2874.09
3,HBEFA3/PC_G_EU4,5693.83,129.26,0.72,2.47,0.12,1816.08,0,67.82,!3,DEFAULT_VEHTYPE,0,:6067202717_1_0,5.96,6.62,111.26,3612.69,3252.22
4,HBEFA3/PC_G_EU4,10411.63,159.26,0.98,4.51,0.22,3320.79,0,71.94,!4,DEFAULT_VEHTYPE,0,-24926458#3_0,38.94,14.04,131.91,4345.53,2728.03
5,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,51.48,!5,DEFAULT_VEHTYPE,0,-700632938#2_0,213.47,6.13,227.73,3024.54,2848.07
7,HBEFA3/PC_G_EU4,3397.91,17.8,0.17,0.86,0.06,1083.8,0,72.91,!7,DEFAULT_VEHTYPE,0,24667122#65_1,11.9,28.74,233.44,3279.68,2607.96
9,HBEFA3/PC_G_EU4,2619.72,164.02,0.81,1.2,0.07,835.63,0,55.85,!9,DEFAULT_VEHTYPE,2,700148837#18_0,27.37,0.04,63.47,3870.56,2249.02
0,HBEFA3/PC_G_EU4,0,0,0,0,0,0,0,72.08,!0,DEFAULT_VEHTYPE,0,:7872495011_0_0,3.38,28.23,53.32,3432.81,2694.7
1,HBEFA3/PC_G_EU4,10239.27,161.93,0.99,4.45,0.22,3265.82,0,72.02,!1,DEFAULT_VEHTYPE,0,:6605210299_1_1,3.14,13.07,228.04,2785.71,2791.6
12,HBEFA3/PC_G_EU4,3315.58,26.41,0.2,1.21,0.04,1057.52,0,64.26,!12,DEFAULT_VEHTYPE,0,771321486#5_0,1.83,12.09,138.2,3191.45,3239.57
